name,year,theme,theme_id,num_parts,img_url
Bohrok Co-Pack (contains 8562 8564 8565),2002,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65128-1.jpg
Glade Runner,1993,Classic Town,67,31,https://cdn.rebrickable.com/media/sets/6513-1.jpg
DOTS Creative Animals,2024,DOTS,688,137,https://cdn.rebrickable.com/media/sets/6513792-1.jpg
Trail Ranger,1994,Classic Town,67,36,https://cdn.rebrickable.com/media/sets/6514-1.jpg
X-wing Fighter / TIE Fighter & Y-wing Collectors Set,2002,Star Wars,158,0,https://cdn.rebrickable.com/media/sets/65145-1.jpg
Stunt Copter,1994,Classic Town,67,35,https://cdn.rebrickable.com/media/sets/6515-1.jpg
Jango Fett's Slave I with Bonus Carrying Case,2002,Star Wars,158,1,https://cdn.rebrickable.com/media/sets/65153-1.jpg
Chick in Egg,2024,Easter,229,34,https://cdn.rebrickable.com/media/sets/6515332-1.jpg
Frame,2024,LEGO Brand Store,408,40,https://cdn.rebrickable.com/media/sets/6515334-1.jpg
Moon Walker,1995,Launch Command,88,34,https://cdn.rebrickable.com/media/sets/6516-1.jpg
Water Jet,1996,Classic Town,67,29,https://cdn.rebrickable.com/media/sets/6517-1.jpg
Bob the Builder Co-Pack #2,2002,Bob the Builder,626,0,https://cdn.rebrickable.com/media/sets/65175-1.jpg
Bob the Builder Co-Pack #1,2002,Bob the Builder,626,0,https://cdn.rebrickable.com/media/sets/65177-1.jpg
Baja Buggy,1996,Classic Town,67,37,https://cdn.rebrickable.com/media/sets/6518-1.jpg
Slammer Stadium,2003,Hockey,461,22,https://cdn.rebrickable.com/media/sets/65182-1.jpg
Lantern,2024,LEGO Brand Store,408,32,https://cdn.rebrickable.com/media/sets/6518396-1.jpg
Bohrok 3-pack (contains 8560 8561 8564),2002,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65186-1.jpg
Turbo Tiger,2000,Race,91,47,https://cdn.rebrickable.com/media/sets/6519-1.jpg
Mobile Outpost,2000,Arctic,51,219,https://cdn.rebrickable.com/media/sets/6520-1.jpg
X-Wing,2024,Star Wars,158,64,https://cdn.rebrickable.com/media/sets/6520657-1.jpg
1:87 Mercedes Truck/Trailer,1964,HO 1:87 Vehicles,368,2,https://cdn.rebrickable.com/media/sets/652-1.jpg
Emergency Repair Truck,1987,Classic Town,67,58,https://cdn.rebrickable.com/media/sets/6521-1.jpg
Fork Lift Truck and Trailer,1972,Construction,416,42,https://cdn.rebrickable.com/media/sets/652-2.jpg
Highway Patrol,1987,Classic Town,67,38,https://cdn.rebrickable.com/media/sets/6522-1.jpg
Streetball 2 vs 2 (box with mini basketball),2003,Basketball,459,1,https://cdn.rebrickable.com/media/sets/65221-1.jpg
Rahkshi Co-Pack 1,2003,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65229-1.jpg
Rahkshi Co-Pack 2,2003,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65230-1.jpg
Red Cross,1987,Classic Town,67,51,https://cdn.rebrickable.com/media/sets/6523-1.jpg
Naboo Fighter,2024,Star Wars,158,45,https://cdn.rebrickable.com/media/sets/6523825-1.jpg
Millennium Falcon,2024,Star Wars,158,20,https://cdn.rebrickable.com/media/sets/6523826-1.jpg
UFO,2024,LEGO Brand Store,408,48,https://cdn.rebrickable.com/media/sets/6523834-1.jpg
Blizzard Blazer,1988,Classic Town,67,50,https://cdn.rebrickable.com/media/sets/6524-1.jpg
Blaze Commander,1995,Classic Town,67,50,https://cdn.rebrickable.com/media/sets/6525-1.jpg
Bob the Builder Co-Pack #3,2002,Bob the Builder,626,0,https://cdn.rebrickable.com/media/sets/65251-1.jpg
"Darth Vader, Princess Leia, Yoda",2024,Star Wars,158,0,https://cdn.rebrickable.com/media/sets/6525757-1.jpg
Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65258-1.jpg
Red Line Racer,1989,Classic Town,67,49,https://cdn.rebrickable.com/media/sets/6526-1.jpg
Tipper Truck,1989,Classic Town,67,43,https://cdn.rebrickable.com/media/sets/6527-1.jpg
Cat Bike,2024,Dreamzzz,749,47,https://cdn.rebrickable.com/media/sets/6527186-1.jpg
Panda,2024,Minecraft,577,13,https://cdn.rebrickable.com/media/sets/6527190-1.jpg
Yoshi,2024,Super Mario,690,31,https://cdn.rebrickable.com/media/sets/6527192-1.jpg
Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65277-1.jpg
Sand Storm Racer,1989,Classic Town,67,39,https://cdn.rebrickable.com/media/sets/6528-1.jpg
Ice Cream Stall,2024,Bricktober,157,95,https://cdn.rebrickable.com/media/sets/6528713-1.jpg
Popcorn Stall,2024,Bricktober,157,108,https://cdn.rebrickable.com/media/sets/6528714-1.jpg
Bubble Tea Stall,2024,Bricktober,157,96,https://cdn.rebrickable.com/media/sets/6528715-1.jpg
Burger Stall,2024,Bricktober,157,97,https://cdn.rebrickable.com/media/sets/6528717-1.jpg
Unplug and Play: 2024 Playday set,2024,LEGO Exclusive,599,0,https://cdn.rebrickable.com/media/sets/6528719-1.jpg
Yoda,2024,Star Wars,158,20,https://cdn.rebrickable.com/media/sets/6528898-1.jpg
Darth Vader,2024,Star Wars,158,30,https://cdn.rebrickable.com/media/sets/6528899-1.jpg
Princess Leia,2024,Star Wars,158,19,https://cdn.rebrickable.com/media/sets/6528900-1.jpg
Ultra Light I,1990,Classic Town,67,35,https://cdn.rebrickable.com/media/sets/6529-1.jpg
Matoro and Kopeke Twin Pack with Gold Avohkii,2003,Bionicle,324,1,https://cdn.rebrickable.com/media/sets/65295-1.jpg
Hewkii and Hahli Twin Pack with Gold Avohkii,2003,Bionicle,324,1,https://cdn.rebrickable.com/media/sets/65296-1.jpg
Hafu and Macku Twin Pack with Gold Avohkii,2003,Bionicle,324,1,https://cdn.rebrickable.com/media/sets/65297-1.jpg
Sand Castle,2024,LEGO Brand Store,408,40,https://cdn.rebrickable.com/media/sets/6529730-1.jpg
Sport Coupe,1990,Classic Town,67,43,https://cdn.rebrickable.com/media/sets/6530-1.jpg
Ambulance and Helicopter,1973,Hospital,420,37,https://cdn.rebrickable.com/media/sets/653-1.jpg
Flame Chaser,1991,Classic Town,67,51,https://cdn.rebrickable.com/media/sets/6531-1.jpg
1:87 Mercedes Flatbed Truck,1964,HO 1:87 Vehicles,368,1,https://cdn.rebrickable.com/media/sets/653-2.jpg
Diesel Dumper,1991,Classic Town,67,47,https://cdn.rebrickable.com/media/sets/6532-1.jpg
Progress Flag,2024,LEGO Brand Store,408,65,https://cdn.rebrickable.com/media/sets/6532683-1.jpg
Cataclaws,2024,Christmas,227,54,https://cdn.rebrickable.com/media/sets/6532688-1.jpg
Micro Train,2024,Bricktober,157,36,https://cdn.rebrickable.com/media/sets/6532689-1.jpg
Tree,2024,Animal Crossing,752,50,https://cdn.rebrickable.com/media/sets/6532695-1.jpg
Police 4x4,1992,Classic Town,67,62,https://cdn.rebrickable.com/media/sets/6533-1.jpg
Dumper and Front End Loader Co-Pack (contains 8451 and 8453),2004,Technic,1,0,https://cdn.rebrickable.com/media/sets/65340-1.jpg
Beach Bandit,1992,Classic Town,67,44,https://cdn.rebrickable.com/media/sets/6534-1.jpg
Dumper,1995,Classic Town,67,42,https://cdn.rebrickable.com/media/sets/6535-1.jpg
McLaren F1,2024,Promotional,598,48,https://cdn.rebrickable.com/media/sets/6535388-1.jpg
McLaren P1 Logo,2024,Technic,1,178,https://cdn.rebrickable.com/media/sets/6535735-1.jpg
Aero Hawk,1993,Classic Town,67,48,https://cdn.rebrickable.com/media/sets/6536-1.jpg
Jewels-n-Rings Click-N-Store Jewelry Set Co-Pack,2004,Clikits,500,1,https://cdn.rebrickable.com/media/sets/65362-1.jpg
Jewels-n-Bands Click-N-Store Jewelry Set Co-Pack,2004,Clikits,500,1,https://cdn.rebrickable.com/media/sets/65363-1.jpg
Jewels-n-Clips Click-N-Store Jewelry Set Co-Pack,2004,Clikits,500,1,https://cdn.rebrickable.com/media/sets/65364-1.jpg
Hydro Racer,1994,Classic Town,67,50,https://cdn.rebrickable.com/media/sets/6537-1.jpg
Rebel Roadster,1994,Classic Town,67,57,https://cdn.rebrickable.com/media/sets/6538-1.jpg
Victory Cup Racers,1993,Classic Town,67,460,https://cdn.rebrickable.com/media/sets/6539-1.jpg
Back to School Apple,2024,Promotional,598,33,https://cdn.rebrickable.com/media/sets/6539539-1.jpg
Pier Police,1991,Classic Town,67,357,https://cdn.rebrickable.com/media/sets/6540-1.jpg
Little Robots Value Pack,2003,Little Robots,661,0,https://cdn.rebrickable.com/media/sets/65407-1.jpg
Crane Lorry,1973,Construction,416,33,https://cdn.rebrickable.com/media/sets/654-1.jpg
Intercoastal Seaport,1991,Classic Town,67,551,https://cdn.rebrickable.com/media/sets/6541-1.jpg
Platform 9 3/4,2024,Harry Potter,246,103,https://cdn.rebrickable.com/media/sets/6541140-1.jpg
Bionicle Value Pack,2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65415-1.jpg
Bionicle Value Pack,2003,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65418-1.jpg
1:87 Mercedes Flatbed Truck/Trailer,1964,HO 1:87 Vehicles,368,2,https://cdn.rebrickable.com/media/sets/654-2.jpg
Launch & Load Seaport,1991,Classic Town,67,1078,https://cdn.rebrickable.com/media/sets/6542-1.jpg
I [Heart] LEGO Store Katowice Tile,2024,LEGO Brand Store,408,1,https://cdn.rebrickable.com/media/sets/6543090-1.jpg
Sail N' Fly Marina,1994,Classic Town,67,711,https://cdn.rebrickable.com/media/sets/6543-1.jpg
Shuttle Transcon 2,1995,Launch Command,88,348,https://cdn.rebrickable.com/media/sets/6544-1.jpg
Search N' Rescue,1996,Classic Town,67,291,https://cdn.rebrickable.com/media/sets/6545-1.jpg
Hogwarts Express,2024,Harry Potter,246,42,https://cdn.rebrickable.com/media/sets/6545695-1.jpg
Slick Racer,1996,Classic Town,67,39,https://cdn.rebrickable.com/media/sets/6546-1.jpg
Bonus/Value Pack,2004,4 Juniors,279,0,https://cdn.rebrickable.com/media/sets/65462-1.jpg
Controller,2024,LEGO Brand Store,408,45,https://cdn.rebrickable.com/media/sets/6546260-1.jpg
Toa Metru Twin Pack with Kanoka and Poster,2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65468-1.jpg
Space Shuttle,2024,LEGO Brand Store,408,30,https://cdn.rebrickable.com/media/sets/6547041-1.jpg
Fun Fair,1997,Paradisa,90,205,https://cdn.rebrickable.com/media/sets/6547-1.jpg
Octan Gas Station,1997,Town Jr.,94,133,https://cdn.rebrickable.com/media/sets/6548-1.jpg
Halloween Spider,2024,Promotional,598,34,https://cdn.rebrickable.com/media/sets/6548650-1.jpg
Roadblock Runners,1997,Town Jr.,94,193,https://cdn.rebrickable.com/media/sets/6549-1.jpg
Outback Racer,1997,Outback,89,49,https://cdn.rebrickable.com/media/sets/6550-1.jpg
Wednesday Stickers,2024,Gear,501,0,https://cdn.rebrickable.com/media/sets/6550462-1.jpg
Barracuda Seas,2024,Promotional,598,148,https://cdn.rebrickable.com/media/sets/6550800-1.jpg
Gingerbread Lane,2024,Christmas,227,150,https://cdn.rebrickable.com/media/sets/6550806-1.jpg
Mobile Hydraulic Lift,1973,Construction,416,33,https://cdn.rebrickable.com/media/sets/655-1.jpg
Checkered Flag 500,1992,Classic Town,67,193,https://cdn.rebrickable.com/media/sets/6551-1.jpg
Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65514-1.jpg
Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65515-1.jpg
Dora the Explorer Value Pack,2004,Dora the Explorer,628,0,https://cdn.rebrickable.com/media/sets/65517-1.jpg
Spider-Man Co-Pack 1,2004,Spider-Man,706,0,https://cdn.rebrickable.com/media/sets/65518-1.jpg
1:87 Mercedes Fire Truck,1964,HO 1:87 Vehicles,368,1,https://cdn.rebrickable.com/media/sets/655-2.jpg
Rocky River Retreat,1993,Classic Town,67,241,https://cdn.rebrickable.com/media/sets/6552-1.jpg
Motorized Hogwarts Express Value-pack,2004,Harry Potter,246,0,https://cdn.rebrickable.com/media/sets/65524-1.jpg
Vladek's Attack,2004,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65527-1.jpg
Crisis News Crew,1997,Outback,89,136,https://cdn.rebrickable.com/media/sets/6553-1.jpg
X-Pod Play Off Game Pack,2004,X-Pod,478,2,https://cdn.rebrickable.com/media/sets/65535-1.jpg
Classic Freight Train,2004,9V,236,0,https://cdn.rebrickable.com/media/sets/65537-1.jpg
Blaze Brigade,1997,Town Jr.,94,259,https://cdn.rebrickable.com/media/sets/6554-1.jpg
Sweet Dreamy Jewels Click-N-Store Jewelry Set Co-Pack,2004,Clikits,500,1,https://cdn.rebrickable.com/media/sets/65542-1.jpg
Ta-Metru Collector's Pack,2004,Bionicle,324,1,https://cdn.rebrickable.com/media/sets/65545-1.jpg
Bionicle Value Pack,2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65547-1.jpg
Bionicle Bonus Pack,2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65549-1.jpg
Sea Hunter,1997,Divers,86,38,https://cdn.rebrickable.com/media/sets/6555-1.jpg
Scuba Squad,1997,Divers,86,77,https://cdn.rebrickable.com/media/sets/6556-1.jpg
Gasgano's Podracer,2024,Star Wars,158,150,https://cdn.rebrickable.com/media/sets/6556842-1.jpg
Treasure Hunters,1997,Divers,86,144,https://cdn.rebrickable.com/media/sets/6557-1.jpg
Spider-Man Co-Pack,2005,Spider-Man,706,0,https://cdn.rebrickable.com/media/sets/65572-1.jpg
Rumble Racers,2005,Racers,112,0,https://cdn.rebrickable.com/media/sets/65573-1.jpg
Rangoli,2024,LEGO Brand Store,408,127,https://cdn.rebrickable.com/media/sets/6557591-1.jpg
Knights' Kingdom Value Pack,2004,Knights Kingdom II,198,1,https://cdn.rebrickable.com/media/sets/65579-1.jpg
Knights' Kingdom Value Pack,2004,Knights Kingdom II,198,1,https://cdn.rebrickable.com/media/sets/65580-1.jpg
Shark Cage Cove,1997,Divers,86,198,https://cdn.rebrickable.com/media/sets/6558-1.jpg
Deep Sea Bounty,1997,Divers,86,354,https://cdn.rebrickable.com/media/sets/6559-1.jpg
Giftbox,2024,LEGO Brand Store,408,46,https://cdn.rebrickable.com/media/sets/6559326-1.jpg
Macy's Thanksgiving Float,2024,Promotional,598,215,https://cdn.rebrickable.com/media/sets/6559432-1.jpg
Diving Expedition Explorer,1997,Divers,86,478,https://cdn.rebrickable.com/media/sets/6560-1.jpg
Car and Caravan,1974,Vehicle,423,49,https://cdn.rebrickable.com/media/sets/656-1.jpg
Hot Rod Club,1994,Classic Town,67,242,https://cdn.rebrickable.com/media/sets/6561-1.jpg
1:87 Mercedes Tow Truck,1964,HO 1:87 Vehicles,368,1,https://cdn.rebrickable.com/media/sets/656-2.jpg
Gas Stop Shop,1995,Classic Town,67,227,https://cdn.rebrickable.com/media/sets/6562-1.jpg
Soap Box Racer,2025,City,52,39,https://cdn.rebrickable.com/media/sets/6562113-1.jpg
Gator Landing,1996,Classic Town,67,238,https://cdn.rebrickable.com/media/sets/6563-1.jpg
Recycle Truck,1997,Town Jr.,94,35,https://cdn.rebrickable.com/media/sets/6564-1.jpg
The Grand Tournament Limited Edition Bonus Pack,2004,Knights Kingdom II,198,2,https://cdn.rebrickable.com/media/sets/65642-1.jpg
Construction Crew,1997,Town Jr.,94,78,https://cdn.rebrickable.com/media/sets/6565-1.jpg
Security Express,1997,Town Jr.,94,106,https://cdn.rebrickable.com/media/sets/6566-1.jpg
Speed Splash,1998,Extreme Team,87,29,https://cdn.rebrickable.com/media/sets/6567-1.jpg
Drag Race Rally,1998,Extreme Team,87,297,https://cdn.rebrickable.com/media/sets/6568-1.jpg
Polar Scout / Polar Explorer Co-Pack,2000,Arctic,51,0,https://cdn.rebrickable.com/media/sets/6569-1.jpg
Snowmobile,1998,Arctic,51,44,https://cdn.rebrickable.com/media/sets/6570-1.jpg
Make and Create Co-Pack,2003,Designer Sets,204,0,https://cdn.rebrickable.com/media/sets/65705-1.jpg
Spider-man Co-pack,2004,Spider-Man,287,0,https://cdn.rebrickable.com/media/sets/65708-1.jpg
Executive Jet,1974,Airport,412,37,https://cdn.rebrickable.com/media/sets/657-1.jpg
Flame Fighters,1994,Classic Town,67,433,https://cdn.rebrickable.com/media/sets/6571-1.jpg
Limited Edition Collector Pack,2004,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65716-1.jpg
1:87 Mercedes Delivery Van,1964,HO 1:87 Vehicles,368,1,https://cdn.rebrickable.com/media/sets/657-2.jpg
Wind Runners,1998,Extreme Team,87,52,https://cdn.rebrickable.com/media/sets/6572-1.jpg
Arctic Expedition,2000,Arctic,51,121,https://cdn.rebrickable.com/media/sets/6573-1.jpg
City Construction Value Pack,2005,Construction,56,0,https://cdn.rebrickable.com/media/sets/65743-1.jpg
Polar Base,2000,Arctic,51,442,https://cdn.rebrickable.com/media/sets/6575-1.jpg
Special Edition Guardian Toa,2005,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65757-1.jpg
Sledge,1998,Arctic,51,24,https://cdn.rebrickable.com/media/sets/6576-1.jpg
Thomas Bridge & Tunnel Set,2005,Thomas & Friends,631,15,https://cdn.rebrickable.com/media/sets/65766-1.jpg
Attack from the Sea,2005,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65767-1.jpg
Jayko Value Pack,2005,Knights Kingdom II,198,1,https://cdn.rebrickable.com/media/sets/65768-1.jpg
Vladek Value Pack,2005,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65769-1.jpg
Snow Scooter,2000,Arctic,51,21,https://cdn.rebrickable.com/media/sets/6577-1.jpg
Episode III Collectors' Set,2005,Star Wars,158,2,https://cdn.rebrickable.com/media/sets/65771-1.jpg
James and Percy Tunnel Set,2005,Thomas & Friends,631,1,https://cdn.rebrickable.com/media/sets/65773-1.jpg
City Fire Value Pack,2005,Fire,58,0,https://cdn.rebrickable.com/media/sets/65777-1.jpg
Polar Explorer,2000,Arctic,51,22,https://cdn.rebrickable.com/media/sets/6578-1.jpg
Ice Surfer,2000,Arctic,51,43,https://cdn.rebrickable.com/media/sets/6579-1.jpg
City Fire Station Value Pack,2005,Fire,58,0,https://cdn.rebrickable.com/media/sets/65799-1.jpg
City Construction Set Value Pack,2005,Construction,56,0,https://cdn.rebrickable.com/media/sets/65800-1.jpg
Land Jet 7,1998,Extreme Team,87,114,https://cdn.rebrickable.com/media/sets/6580-1.jpg
Trains Value Pack,2005,World City,105,0,https://cdn.rebrickable.com/media/sets/65801-1.jpg
Toa Hordika Value Pack,2005,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65808-1.jpg
City Value Pack,2005,City,52,0,https://cdn.rebrickable.com/media/sets/65809-1.jpg
Fire Engine,1974,Fire,417,38,https://cdn.rebrickable.com/media/sets/658-1.jpg
Dig 'N' Dump,1996,Classic Town,67,128,https://cdn.rebrickable.com/media/sets/6581-1.jpg
Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65813-1.jpg
1:87 VW Van,1964,HO 1:87 Vehicles,368,0,https://cdn.rebrickable.com/media/sets/658-2.jpg
Daredevil Flight Squad,1998,Extreme Team,87,288,https://cdn.rebrickable.com/media/sets/6582-1.jpg
Knights Kingdom II Value Pack,2005,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65824-1.jpg
Knights Kingdom II Value Pack,2005,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65825-1.jpg
Racers Value Pack,2005,Racers,112,0,https://cdn.rebrickable.com/media/sets/65826-1.jpg
Star Wars Value Pack,2005,Star Wars,158,0,https://cdn.rebrickable.com/media/sets/65828-1.jpg
Bionicle Value Pack,2005,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65829-1.jpg
Bionicle Value Pack,2005,Bionicle,324,0,https://cdn.rebrickable.com/media/sets/65830-1.jpg
Fire Value Pack,2005,Fire,58,0,https://cdn.rebrickable.com/media/sets/65838-1.jpg
Extreme Team Challenge,1998,Extreme Team,87,364,https://cdn.rebrickable.com/media/sets/6584-1.jpg
Star Wars Classic Vehicles Bonus Pack,2005,Star Wars,158,0,https://cdn.rebrickable.com/media/sets/65844-1.jpg
Star Wars Co-Pack Classic Vehicles Bonus Pack,2005,Star Wars,158,0,https://cdn.rebrickable.com/media/sets/65845-1.jpg
Bionicle Co-Pack,2005,Playsets,341,0,https://cdn.rebrickable.com/media/sets/65849-1.jpg
Hang-Glider,1998,Extreme Team,87,19,https://cdn.rebrickable.com/media/sets/6585-1.jpg
Knights Kingdom II Co-Pack,2005,Knights Kingdom II,198,0,https://cdn.rebrickable.com/media/sets/65851-1.jpg
Polar Scout,2000,Arctic,51,56,https://cdn.rebrickable.com/media/sets/6586-1.jpg
Radical Racer,1998,Extreme Team,87,83,https://cdn.rebrickable.com/media/sets/6589-1.jpg
Vacation Camper,1988,Classic Town,67,116,https://cdn.rebrickable.com/media/sets/6590-1.jpg
Police Patrol with Policemen,1975,Police,421,49,https://cdn.rebrickable.com/media/sets/659-1.jpg
Nitro Dragsters,1989,Classic Town,67,144,https://cdn.rebrickable.com/media/sets/6591-1.jpg
1:87 VW Pickup,1964,HO 1:87 Vehicles,368,1,https://cdn.rebrickable.com/media/sets/659-2.jpg
Vacation Hideaway,1990,Classic Town,67,117,https://cdn.rebrickable.com/media/sets/6592-1.jpg
